Date,LightGBM
2006-11-08,-0.0044321064158112655
2006-11-09,-0.009681588690206633
2006-11-10,-0.0072528871890573665
2006-11-13,-0.011852717623578868
2006-11-14,-0.006515117460397901
2006-11-15,-0.0031699578672484963
2006-11-16,0.0
2006-11-17,-0.00042805352661190454
2006-11-20,0.0
2006-11-21,0.0
2006-11-22,0.0
2006-11-23,0.0
2006-11-24,0.0
2006-11-27,0.0
2006-11-28,-0.008088557186204715
2006-11-29,-0.006308296712033701
2006-11-30,0.0
2006-12-01,0.0
2006-12-04,0.0
2006-12-05,-0.007878580673110647
2006-12-06,-0.003564188687396941
2006-12-07,-0.0024610499385789852
2006-12-08,-0.0036246627805045506
2006-12-11,-0.012596809705431755
2006-12-12,-0.028872418642324482
2006-12-13,-0.027419636784893342
2006-12-14,-0.02658792399230392
2006-12-15,-0.017688233972710465
2006-12-18,-0.014175749648808522
2006-12-19,-0.020811762957836377
2006-12-20,-0.014654461525485996
2006-12-21,-0.019406327744969976
2006-12-22,-0.01935695736099452
2006-12-25,-0.017122605410583858
2006-12-26,-0.006374573569166042
2006-12-27,-0.005664346575529167
2006-12-28,-0.010617546373344111
2006-12-29,0.0
2007-01-02,0.0
2007-01-03,-0.009399567292071143
2007-01-04,-0.005691957224987942
2007-01-05,-0.022346515881300544
2007-01-08,-0.03170061955234105
2007-01-09,-0.024151897319779292
2007-01-10,-0.03801201220696748
2007-01-11,-0.044273785030542134
2007-01-12,-0.020048585280368347
2007-01-15,-0.020365357954973184
2007-01-16,-0.02039499262684863
2007-01-17,-0.01652384692561759
2007-01-18,-0.011799159537434267
2007-01-19,-0.02114909560599343
2007-01-22,-0.01299569620252905
2007-01-23,-0.011774173829775858
2007-01-24,0.0
2007-01-25,-0.004876861340328165
2007-01-26,-0.0181968789643544
2007-01-29,-0.02952867775811685
2007-01-30,-0.04351166904752424
2007-01-31,-0.03255083875545617
2007-02-01,-0.026832876998685307
2007-02-02,-0.018020335356973227
2007-02-05,-0.0054229603209472454
2007-02-06,0.0
2007-02-07,0.0
2007-02-08,-0.001125046927780149
2007-02-09,0.0
2007-02-12,-0.01732895895313924
2007-02-13,-0.023966420657596466
2007-02-14,-0.015083464803279711
2007-02-26,-0.008625180855946657
2007-02-27,-0.008856265945608843
2007-03-01,-0.03913259285148207
2007-03-02,-0.04077225619592384
2007-03-05,-0.07506736674080472
2007-03-06,-0.06178400830324726
2007-03-07,-0.05818276245771947
2007-03-08,-0.04712374269136832
2007-03-09,-0.05183803066306425
2007-03-12,-0.045333400866627294
2007-03-13,-0.03588605837162728
2007-03-14,-0.051138255400462684
2007-03-15,-0.03872034722196671
2007-03-16,-0.03223444463066227
2007-03-19,-0.032469034863965796
2007-03-20,-0.026500839602523363
2007-03-21,-0.026343386675466873
2007-03-22,-0.013736778122227289
2007-03-23,-0.014335175681066126
2007-03-26,-0.017554708971149857
2007-03-27,-0.023415188226627248
2007-03-28,-0.030257087253996895
2007-03-29,-0.021934212678838994
2007-03-30,-0.01734052841748457
2007-04-02,-0.015495214870690721
2007-04-03,-0.008503059226831255
2007-04-04,0.0
2007-04-09,0.0
2007-04-10,0.0
2007-04-11,-0.0006711124622057474
2007-04-12,-0.004743623844006839
2007-04-13,-0.013034904859658414
2007-04-16,0.0
2007-04-17,-0.008799207028966638
2007-04-18,-0.001599518278919243
2007-04-19,-0.016277777792257364
2007-04-20,-0.011675510518494248
2007-04-23,-0.006187498320744056
2007-04-24,0.0
2007-04-25,-0.009945567447642634
2007-04-26,-0.01607797818193435
2007-04-27,-0.02222438657304482
2007-04-30,-0.029671014722276512
2007-05-02,-0.03559737288969267
2007-05-03,-0.01605787071525644
2007-05-04,0.0
2007-05-07,0.0
2007-05-08,-0.0016294239944628641
2007-05-09,-0.007731750889502176
2007-05-10,0.0
2007-05-11,-0.008278866095533743
2007-05-14,-0.005536694351992666
2007-05-15,-0.015099789694862142
2007-05-16,-0.012861021927378813
2007-05-17,-0.007627489758615713
2007-05-18,-0.0075858665414940685
2007-05-21,0.0
2007-05-22,0.0
2007-05-23,0.0
2007-05-24,-0.0015833868514784077
2007-05-25,-0.008841573037185246
2007-05-28,-0.007729298288288389
2007-05-29,-0.007929313080186295
2007-05-30,-0.014748397911721112
2007-05-31,-0.022981466691786356
2007-06-01,-0.0024005685043417824
2007-06-04,0.0
2007-06-05,-0.0019930523722575533
2007-06-06,0.0
2007-06-07,0.0
2007-06-08,-0.005621465113827329
2007-06-11,0.0
2007-06-12,-0.0002636214645717061
2007-06-13,-0.005859651807215593
2007-06-14,0.0
2007-06-15,0.0
2007-06-20,0.0
2007-06-21,0.0
2007-06-22,-0.006830136823522404
2007-06-25,0.0
2007-06-26,-0.004834910005851012
2007-06-27,-0.007231401153707018
2007-06-28,-0.004883122454234168
2007-06-29,-0.013405099851210966
2007-07-02,-0.00012096529601501871
2007-07-03,0.0
2007-07-04,0.0
2007-07-05,0.0
2007-07-06,0.0
2007-07-09,0.0
2007-07-10,-0.022251830271133977
2007-07-11,-0.015878365082478085
2007-07-12,-0.0019488868435395545
2007-07-13,0.0
2007-07-16,0.0
2007-07-17,0.0
2007-07-18,0.0
2007-07-19,-0.0027367554756224655
2007-07-20,-0.00043185343582796687
2007-07-23,0.0
2007-07-24,0.0
2007-07-25,-0.005828796361617594
2007-07-26,-0.016949092425581624
2007-07-27,-0.06823392094817249
2007-07-30,-0.07908726776733022
2007-07-31,-0.051838628516076124
2007-08-01,-0.10229897813989886
2007-08-02,-0.09210307715140731
2007-08-03,-0.07799440506335875
2007-08-06,-0.08267179074492259
2007-08-07,-0.08999714092233202
2007-08-08,-0.06229910516529247
2007-08-09,-0.05822609715691107
2007-08-10,-0.089708603186193
2007-08-13,-0.07756278775289871
2007-08-14,-0.07333031504555709
2007-08-15,-0.10880722094401729
2007-08-16,-0.1490427906081635
2007-08-17,-0.15646371413158056
2007-08-20,-0.11042843636975552
2007-08-21,-0.10616773901644605
2007-08-22,-0.09826030681037667
2007-08-23,-0.07948816320911845
2007-08-24,-0.08683023974161941
2007-08-27,-0.08795079646549253
2007-08-28,-0.08709509652524394
2007-08-29,-0.0946637383902269
2007-08-30,-0.07169247809284707
2007-08-31,-0.03716569328599717
2007-09-03,-0.04880684088717446
2007-09-04,-0.04234924043667765
2007-09-05,-0.04439783214316029
2007-09-06,-0.0255443551730119
2007-09-07,-0.022206806109127064
2007-09-10,-0.03639152858781214
2007-09-11,-0.027882142919132824
2007-09-12,-0.026448753255098878
2007-09-13,-0.03829952823129501
2007-09-14,-0.029274409579235994
2007-09-17,-0.03977880416308399
2007-09-18,-0.04028611914937896
2007-09-19,-0.031610116413798406
2007-09-20,-0.02617325029441131
2007-09-21,-0.029753242707324712
2007-09-26,-0.007291527506479767
2007-09-27,0.0
2007-09-28,-0.0033457305141348925
2007-10-01,0.0
2007-10-02,0.0
2007-10-03,0.0
2007-10-04,-0.01178296741074214
2007-10-05,-0.017252404364782592
2007-10-08,-0.002597922930563823
2007-10-09,-0.015453797143816006
2007-10-11,-0.012422087680895366
2007-10-12,-0.028106113931819943
2007-10-15,-0.026197909898449945
2007-10-16,-0.020941263474615557
2007-10-17,-0.02020378450554572
2007-10-18,-0.00795144692128602
2007-10-19,-0.013286612526488217
2007-10-22,-0.042824002466758104
2007-10-23,-0.02220165419959952
2007-10-24,-0.030184647565414613
2007-10-25,-0.019450605954638434
2007-10-26,-0.013206196493277589
2007-10-29,0.0
2007-10-30,-0.0008210872631274624
2007-10-31,-0.000980770147960719
2007-11-01,-0.013845327389755746
2007-11-02,-0.05015482943910898
2007-11-05,-0.05078371005832538
2007-11-06,-0.0564868787253795
2007-11-07,-0.05209720769138082
2007-11-08,-0.08126559627876728
2007-11-09,-0.07259870037438387
2007-11-12,-0.09610066487626934
2007-11-13,-0.09281940731857785
2007-11-14,-0.07357337455155388
2007-11-15,-0.07766352864582715
2007-11-16,-0.08933184891840529
2007-11-19,-0.09297373581260948
2007-11-20,-0.09839429819886936
2007-11-21,-0.12024242932509344
2007-11-22,-0.119121366022511
2007-11-23,-0.12884311826543948
2007-11-26,-0.10801076511779728
2007-11-27,-0.1292515923620866
2007-11-28,-0.13832511028669514
2007-11-29,-0.12023083710149174
2007-11-30,-0.11282605621417585
2007-12-03,-0.11741456927821159
2007-12-04,-0.11426518981198042
2007-12-05,-0.1126105738088159
2007-12-06,-0.10908329310597997
2007-12-07,-0.10413680442766271
2007-12-10,-0.11545890426955918
2007-12-11,-0.10874253529107747
2007-12-12,-0.12937785752885567
2007-12-13,-0.15044371353783215
2007-12-14,-0.16298827736425203
2007-12-17,-0.1843778838754777
2007-12-18,-0.18422501425681403
2007-12-19,-0.16099182850149907
2007-12-20,-0.1767136933760246
2007-12-21,-0.1762044464215955
2007-12-24,-0.15270922721506808
2007-12-25,-0.15778709534544177
2007-12-26,-0.15796501886826508
2007-12-27,-0.14144458090828405
2007-12-28,-0.1346434524402449
2007-12-31,-0.14079854186444085
2008-01-02,-0.1565410591329115
2008-01-03,-0.16207891045146483
2008-01-04,-0.1563959616316022
2008-01-07,-0.19342706904978457
2008-01-08,-0.17283829061249656
2008-01-09,-0.15829385231729542
2008-01-10,-0.1526588089444556
2008-01-11,-0.16364342763914064
2008-01-14,-0.1383901522808807
2008-01-15,-0.11358069949924798
2008-01-16,-0.1448913565053972
2008-01-17,-0.1659378938030569
2008-01-18,-0.1644538413567319
2008-01-21,-0.16664619455785212
2008-01-22,-0.2205512112827791
2008-01-23,-0.23220227082367628
2008-01-24,-0.21586390858402793
2008-01-25,-0.20176432092996088
2008-01-28,-0.22541274162125025
2008-01-29,-0.2226729677853585
2008-01-30,-0.2274097434193746
2008-01-31,-0.2345197772034544
2008-02-01,-0.20887525139940588
2008-02-12,-0.2108188641430624
2008-02-13,-0.21095758758818672
2008-02-14,-0.18216920035831408
2008-02-15,-0.18412929053482596
2008-02-18,-0.18102830777937373
2008-02-19,-0.17002086688019435
2008-02-20,-0.19180172421433228
2008-02-21,-0.17626757712396213
2008-02-22,-0.17491568912243993
2008-02-25,-0.15200452535925923
2008-02-26,-0.1514576404019331
2008-02-27,-0.13721468650349666
2008-02-29,-0.1399222526998236
2008-03-03,-0.13934342119626275
2008-03-04,-0.11234092921278938
2008-03-05,-0.10729291787030437
2008-03-06,-0.10818262527390665
2008-03-07,-0.12927987011856423
2008-03-10,-0.15841134421902536
2008-03-11,-0.14452877487993276
2008-03-12,-0.14070885731642613
2008-03-13,-0.1664426703960925
2008-03-14,-0.17198804294543812
2008-03-17,-0.17056003380393414
2008-03-18,-0.15760810167629236
2008-03-19,-0.1442863237366412
2008-03-20,-0.10290841413019636
2008-03-21,-0.0891873841045876
2008-03-24,-0.0464733791238805
2008-03-25,-0.07745058000533567
2008-03-26,-0.0780896983532059
2008-03-27,-0.09966101918650938
2008-03-28,-0.08647816513322748
2008-03-31,-0.10025281295973887
2008-04-01,-0.11617217583788886
2008-04-02,-0.09318101840570192
2008-04-03,-0.10147566456251911
2008-04-07,-0.09516156775107165
2008-04-08,-0.10632997174380054
2008-04-09,-0.10896690564776434
2008-04-10,-0.09293375359355982
2008-04-11,-0.08557647175834426
2008-04-14,-0.0849777572053092
2008-04-15,-0.07771172478625321
2008-04-16,-0.06621546668868095
2008-04-17,-0.06856207594244368
2008-04-18,-0.07320266736105352
2008-04-21,-0.07527244509258901
2008-04-22,-0.08457243502621714
2008-04-23,-0.08846802799783104
2008-04-24,-0.08356014893080299
2008-04-25,-0.08750561220905106
2008-04-28,-0.07459061984757775
2008-04-29,-0.09367462467730925
2008-04-30,-0.09100274809963749
2008-05-02,-0.08306226854803256
2008-05-05,-0.10522999056125515
2008-05-06,-0.10384237042106037
2008-05-07,-0.098303023891253
2008-05-08,-0.10148432662088314
2008-05-09,-0.11362707906526148
2008-05-12,-0.11159239146189737
2008-05-13,-0.09531914044669065
2008-05-14,-0.0992250896302248
2008-05-15,-0.0751846139166763
2008-05-16,-0.06733527247105808
2008-05-19,-0.05785885608354546
2008-05-20,-0.08704021168713671
2008-05-21,-0.09479898077784621
2008-05-22,-0.09254750807669943
2008-05-23,-0.10974092584320594
2008-05-26,-0.117141944518237
2008-05-27,-0.10754999823652289
2008-05-28,-0.12107260740283565
2008-05-29,-0.12085209106208705
2008-05-30,-0.10724115268899326
2008-06-02,-0.10434011719565206
2008-06-03,-0.12000794792392133
2008-06-04,-0.10994955357048175
2008-06-05,-0.10102458789876334
2008-06-06,-0.10018393021721483
2008-06-09,-0.1219615542466378
2008-06-10,-0.13969207552172946
2008-06-11,-0.1433370218354466
2008-06-12,-0.1715356733637371
2008-06-13,-0.17076429381295377
2008-06-16,-0.15569411066702465
2008-06-17,-0.1574358129363881
2008-06-18,-0.1551483305432303
2008-06-19,-0.1737764250547983
2008-06-20,-0.1827875849124554
2008-06-23,-0.18142495062335562
2008-06-24,-0.19314087240633004
2008-06-25,-0.17708110036406388
2008-06-26,-0.1766127691770868
2008-06-27,-0.2026293416183197
2008-06-30,-0.20596120046478128
2008-07-01,-0.21535224453471358
2008-07-02,-0.223614350455423
2008-07-03,-0.22459194996989307
2008-07-04,-0.23263531277074878
2008-07-07,-0.21824416428427207
2008-07-08,-0.2463328246159654
2008-07-09,-0.24361996222168847
2008-07-10,-0.24357095658622185
2008-07-11,-0.23010747940045473
2008-07-14,-0.2386273449505376
2008-07-15,-0.270060474423952
2008-07-16,-0.27528737055076646
2008-07-17,-0.24561756134395463
2008-07-18,-0.257487923963548
2008-07-21,-0.22636289907669216
2008-07-22,-0.22799442485513677
2008-07-23,-0.2092313655483352
2008-07-24,-0.19906192826638058
2008-07-25,-0.21215793131705318
2008-07-28,-0.20956245278880326
2008-07-29,-0.2373246899993663
2008-07-30,-0.228114575252517
2008-07-31,-0.2243134007624682
2008-08-01,-0.225532244077274
2008-08-04,-0.23139677678433446
2008-08-05,-0.2563780395670018
2008-08-06,-0.23600820069310546
2008-08-07,-0.23354034043196314
2008-08-08,-0.2163560425378448
2008-08-11,-0.20509600928878058
2008-08-12,-0.21197907568241292
2008-08-13,-0.2140887428245276
2008-08-14,-0.2102228222513537
2008-08-15,-0.22313471722928824
2008-08-18,-0.2506894939405182
2008-08-19,-0.248875198092397
2008-08-20,-0.2419381170807291
2008-08-21,-0.2576575359727107
2008-08-22,-0.2614359767074833
2008-08-25,-0.2418381883441868
2008-08-26,-0.25134212216991847
2008-08-27,-0.23773571326862009
2008-08-28,-0.2433158494817319
2008-08-29,-0.23985761077551881
2008-09-01,-0.2660342043697739
2008-09-02,-0.2768821482640238
2008-09-03,-0.28417345741777145
2008-09-04,-0.29627765917731275
2008-09-05,-0.3051219802528067
2008-09-08,-0.2693688685466674
2008-09-09,-0.3007215009605476
2008-09-10,-0.3073106785284879
2008-09-11,-0.3320658542368953
2008-09-12,-0.32431787979035565
2008-09-15,-0.3500576529523912
2008-09-16,-0.37403389531680153
2008-09-17,-0.3655921099413726
2008-09-18,-0.37619980464882974
2008-09-19,-0.33835402215150223
2008-09-22,-0.3242343634219821
2008-09-23,-0.3197318138549504
2008-09-24,-0.3276949467747571
2008-09-25,-0.33465266040064157
2008-09-26,-0.34885433644858765
2008-09-29,-0.34507767288685387
2008-09-30,-0.3759655877342202
2008-10-01,-0.36811045452989366
2008-10-02,-0.3749420099530175
2008-10-03,-0.3651822301245875
2008-10-06,-0.392806269846821
2008-10-07,-0.3859110823112434
2008-10-08,-0.42058569533349166
2008-10-09,-0.4267462567354515
2008-10-13,-0.43782299358674837
2008-10-14,-0.40489762781657157
2008-10-15,-0.41346509929186703
2008-10-16,-0.4290409981322706
2008-10-17,-0.4341118127263486
2008-10-20,-0.4370755169171744
2008-10-21,-0.434288163603169
2008-10-22,-0.44365011134839183
2008-10-23,-0.460330641638514
2008-10-24,-0.4789426816745447
2008-10-27,-0.49748380413766813
2008-10-28,-0.48965638706492776
2008-10-29,-0.47377009142800175
2008-10-30,-0.4389626598410581
2008-10-31,-0.4075507886423858
2008-11-03,-0.3901822304097574
2008-11-04,-0.3963274907779262
2008-11-05,-0.39500555321658337
2008-11-06,-0.4327807461477394
2008-11-07,-0.4312257207521981
2008-11-10,-0.4341091059700064
2008-11-11,-0.44851411053133294
2008-11-12,-0.4484076087328811
2008-11-13,-0.4735857673805123
2008-11-14,-0.4719208402587455
2008-11-17,-0.4736038495892544
2008-11-18,-0.4874053645234655
2008-11-19,-0.4888058382976528
2008-11-20,-0.5183323026582956
2008-11-21,-0.5008733879313025
2008-11-24,-0.5021185317734203
2008-11-25,-0.4773441929769111
2008-11-26,-0.47808350337163275
2008-11-27,-0.4519761091867691
2008-11-28,-0.4534653765811293
2008-12-01,-0.4442605589938452
2008-12-02,-0.4745777369502544
2008-12-03,-0.4860241493622607
2008-12-04,-0.4925002702857677
2008-12-05,-0.4965622840125905
2008-12-08,-0.4669228738156096
2008-12-09,-0.45379050303168844
2008-12-10,-0.42443673876922927
2008-12-11,-0.4206852601587322
2008-12-12,-0.4466180213163824
2008-12-15,-0.4251722634649604
2008-12-16,-0.4232642763970915
2008-12-17,-0.4183497725529378
2008-12-18,-0.4143602225532843
2008-12-19,-0.41589954212046487
2008-12-22,-0.43874787815703664
2008-12-23,-0.4549126560122282
2008-12-24,-0.4511039558863418
2008-12-25,-0.453318462633993
2008-12-26,-0.45231618271144314
2008-12-29,-0.45323477438672366
2008-12-30,-0.4290552532870552
2008-12-31,-0.42721073444525715
2009-01-02,-0.42721073444525715
2009-01-05,-0.41099988919912844
2009-01-06,-0.4003236602176343
2009-01-07,-0.394730068784771
2009-01-08,-0.4275410336054829
2009-01-09,-0.4361231635661318
2009-01-12,-0.44379701185911735
2009-01-13,-0.4342732795474866
2009-01-14,-0.4354691254564649
2009-01-15,-0.4591744611000128
2009-01-16,-0.45258801725816733
2009-01-19,-0.45744038154178657
2009-01-20,-0.47569207424293125
2009-01-21,-0.47344266330649354
2009-02-02,-0.4782358839564095
2009-02-03,-0.4609850151573901
2009-02-04,-0.45815716705418386
2009-02-05,-0.4589623941966622
2009-02-06,-0.44498519844830264
2009-02-09,-0.44258377261923876
2009-02-10,-0.4382410635104128
2009-02-11,-0.43085983960927265
2009-02-12,-0.4446429639977688
2009-02-13,-0.4225467484030875
2009-02-16,-0.42295103494915887
2009-02-17,-0.43854236799003876
2009-02-18,-0.43640215875274746
2009-02-19,-0.4342595762049921
2009-02-20,-0.4463909577567672
2009-02-23,-0.4420389555840769
2009-02-24,-0.44746016499407604
2009-02-25,-0.4360432926190879
2009-02-26,-0.4338732184750218
2009-02-27,-0.43005166545164186
2009-03-02,-0.4462000350114961
2009-03-03,-0.453354748422062
2009-03-04,-0.44218982241186977
2009-03-05,-0.430405240534526
2009-03-06,-0.43379490994770453
2009-03-09,-0.43197056022522273
2009-03-10,-0.42554696864995
2009-03-11,-0.4196607305550608
2009-03-12,-0.41644992960733596
2009-03-13,-0.39985033096949707
2009-03-16,-0.38747847940660063
2009-03-17,-0.37861042411882695
2009-03-18,-0.38220907305769913
2009-03-19,-0.38291946689158274
2009-03-20,-0.3748834462030112
2009-03-23,-0.3551695838534257
2009-03-24,-0.33898126120777206
2009-03-25,-0.3299300977016554
2009-03-26,-0.33201217721666454
2009-03-27,-0.34035576113582366
2009-03-30,-0.36132450023798013
2009-03-31,-0.3611641962045642
2009-04-02,-0.31927393420774286
2009-04-03,-0.30052399689625797
2009-04-06,-0.2961680907785206
2009-04-07,-0.2911026398159977
2009-04-08,-0.3196230561334187
2009-04-09,-0.2942918120907212
2009-04-10,-0.28271293495041794
2009-04-13,-0.27330383049341433
2009-04-14,-0.26327577683591386
2009-04-15,-0.2547221074817879
2009-04-16,-0.23233590085397227
2009-04-17,-0.2699255751733892
2009-04-20,-0.2665692656279698
2009-04-21,-0.2544929852005958
2009-04-22,-0.2628486040707846
2009-04-23,-0.2679288798072159
2009-04-24,-0.26359503145449614
2009-04-27,-0.29442285154607883
2009-04-28,-0.31398119073561004
2009-04-29,-0.3039836185724546
2009-04-30,-0.25797359248383567
2009-05-04,-0.2154702546374424
2009-05-05,-0.21167577723799336
2009-05-06,-0.18705183756424926
2009-05-07,-0.1869153298374877
2009-05-08,-0.19273006159437878
2009-05-11,-0.19244370496253027
2009-05-12,-0.2242460912279607
2009-05-13,-0.22230582905408725
2009-05-14,-0.24071920229490984
2009-05-15,-0.2308359700622542
2009-05-18,-0.21153351303591295
2009-05-19,-0.20695019094284173
2009-05-20,-0.2096866106928783
2009-05-21,-0.21571502492692174
2009-05-22,-0.22132790435192984
2009-05-25,-0.21458647255766417
2009-05-26,-0.21055532996743864
2009-05-27,-0.1896468123567704
2009-06-01,-0.18033235084416477
2009-06-02,-0.1734003522636799
2009-06-03,-0.1839002882185493
2009-06-04,-0.2044663407350702
2009-06-05,-0.20910717229367493
2009-06-08,-0.2299457536724272
2009-06-09,-0.26009960424664125
2009-06-10,-0.25472092035158944
2009-06-11,-0.2368766464896127
2009-06-12,-0.25401405095775964
2009-06-15,-0.27757834017704386
2009-06-16,-0.2749922469414584
2009-06-17,-0.27137298708849444
2009-06-18,-0.2818219297166502
2009-06-19,-0.27717044263207
2009-06-22,-0.2761297540893788
2009-06-23,-0.2929386928919425
2009-06-24,-0.2636653994984163
2009-06-25,-0.2525489201720498
2009-06-26,-0.2481178231616994
2009-06-29,-0.2518269044862049
2009-06-30,-0.2519994245013969
2009-07-01,-0.23490507793180448
2009-07-02,-0.22887759065988356
2009-07-03,-0.22493192340717072
2009-07-06,-0.22353466424381963
2009-07-07,-0.21325548876154987
2009-07-08,-0.216676050272253
2009-07-09,-0.20536414307009232
2009-07-10,-0.20595723726968307
2009-07-13,-0.24205001005297822
2009-07-14,-0.22756042944976274
2009-07-15,-0.20818001313699053
2009-07-16,-0.2043855474243752
2009-07-17,-0.19529924364923457
2009-07-20,-0.18378586305614486
2009-07-21,-0.17673778311507837
2009-07-22,-0.17372993917133384
2009-07-23,-0.17573272975080745
2009-07-24,-0.16990735102966337
2009-07-27,-0.1602177050009863
2009-07-28,-0.14462269514816195
2009-07-29,-0.1475571382187565
2009-07-30,-0.15724023436713863
2009-07-31,-0.14907538030070044
2009-08-03,-0.1447729622769901
2009-08-04,-0.15215668365222534
2009-08-05,-0.16680750295817393
2009-08-06,-0.16245188213355954
2009-08-07,-0.15252219039370585
2009-08-10,-0.1629026345481005
2009-08-11,-0.16399074136108927
2009-08-12,-0.17602010968683912
2009-08-13,-0.16068770571364333
2009-08-14,-0.1581622631923164
2009-08-17,-0.17298899362932618
2009-08-18,-0.18940809505226341
2009-08-19,-0.18362032255762295
2009-08-20,-0.19417588016333964
2009-08-21,-0.2041234386053007
2009-08-24,-0.18558942400665313
2009-08-25,-0.1948693278971183
2009-08-26,-0.20858984491269217
2009-08-27,-0.21332898959413837
2009-08-28,-0.19741916592363618
2009-08-31,-0.2079845516481439
2009-09-01,-0.18631987836848518
2009-09-02,-0.1824482433910124
2009-09-03,-0.17166471438958775
2009-09-04,-0.16567905183567322
2009-09-07,-0.1549760651385943
2009-09-08,-0.14728190438995004
2009-09-09,-0.14871352812965755
2009-09-10,-0.1290152286109424
2009-09-11,-0.12678998175012723
2009-09-14,-0.14120137527738075
2009-09-15,-0.1299302072257149
2009-09-16,-0.12127103944715167
2009-09-17,-0.11551908695829949
2009-09-18,-0.11318835547546624
2009-09-21,-0.12282240629242236
2009-09-22,-0.12286834874564279
2009-09-23,-0.13233911043812807
2009-09-24,-0.1416900663234103
2009-09-25,-0.13550697634930708
2009-09-28,-0.14217562413534202
2009-09-29,-0.12234494204184221
2009-09-30,-0.10972266163759015
2009-10-01,-0.1011658174160952
2009-10-02,-0.11858470911550822
2009-10-05,-0.11917123190603562
2009-10-06,-0.1066377959377992
2009-10-07,-0.09098805480538885
2009-10-08,-0.10300781208494325
2009-10-09,-0.09077892654507225
2009-10-12,-0.09179002583018825
2009-10-13,-0.09312445891274557
2009-10-14,-0.08563960505445001
2009-10-15,-0.0763480886731478
2009-10-16,-0.07268765716747283
2009-10-19,-0.0732108915845191
2009-10-20,-0.07436290538533263
2009-10-21,-0.08564786665124968
2009-10-22,-0.10535677425506462
2009-10-23,-0.0993043548189998
2009-10-26,-0.091493680155885
2009-10-27,-0.09722941449226363
2009-10-28,-0.10793479584832788
2009-10-29,-0.13576559179621817
2009-10-30,-0.14257617908542397
2009-11-02,-0.14606079763067836
2009-11-03,-0.14625857579142676
2009-11-04,-0.13155766034185779
2009-11-05,-0.14209207085872144
2009-11-06,-0.1354086383374613
2009-11-09,-0.1230951806979047
2009-11-10,-0.11170768125004893
2009-11-11,-0.10008170589651577
2009-11-12,-0.10307291001360619
2009-11-13,-0.10972201455773845
2009-11-16,-0.08962073884671073
2009-11-17,-0.09799977525796422
2009-11-18,-0.10056415106916317
2009-11-19,-0.0971124969087721
2009-11-20,-0.11120003386611843
2009-11-23,-0.11108960924524758
2009-11-24,-0.1092708315161447
2009-11-25,-0.10413076348953598
2009-11-26,-0.11000358338021576
2009-11-27,-0.14752244280932025
2009-11-30,-0.13963937142607286
2009-12-01,-0.12407544986944541
2009-12-02,-0.11648488079473562
2009-12-03,-0.11682078515153271
2009-12-04,-0.1243677139455307
2009-12-07,-0.11060916774983154
2009-12-08,-0.11063874075686342
2009-12-09,-0.10870949072293667
2009-12-10,-0.12698564472535745
2009-12-11,-0.11217417391328277
2009-12-14,-0.1060415918050398
2009-12-15,-0.105453711040155
2009-12-16,-0.11395505841013598
2009-12-17,-0.11626088975138793
2009-12-18,-0.11471124586777248
2009-12-21,-0.11451797674375996
2009-12-22,-0.10476762009757334
2009-12-23,-0.10303596757011646
2009-12-24,-0.09995618859583899
2009-12-25,-0.10115776140623278
2009-12-28,-0.08919683921400634
2009-12-29,-0.09051716127544096
2009-12-30,-0.0852850901544453
2009-12-31,-0.07096992268818803
2010-01-04,-0.07018254664723789
2010-01-05,-0.06430721547617724
2010-01-06,-0.05543361270364633
2010-01-07,-0.0636862194129878
2010-01-08,-0.053264257813923854
2010-01-11,-0.04971675461060365
2010-01-12,-0.05517899616488109
2010-01-13,-0.07388854307044102
2010-01-14,-0.06178980261498157
2010-01-15,-0.05283390763199114
2010-01-18,-0.057330463398017506
2010-01-19,-0.06848475092661943
2010-01-20,-0.07546939629902194
2010-01-21,-0.08491547686474932
2010-01-22,-0.1110511566705421
2010-01-25,-0.11839122652315659
2010-01-26,-0.15150090719346965
2010-01-27,-0.1529621941219248
2010-01-28,-0.14045170927882356
2010-01-29,-0.13717492060374925
2010-02-01,-0.15415694360916588
2010-02-02,-0.1616512859866983
2010-02-03,-0.1427579308165886
2010-02-04,-0.14481102028784232
2010-02-05,-0.17614527865573593
2010-02-08,-0.16872357195254273
2010-02-09,-0.1574657866227337
2010-02-10,-0.15054936610516434
2010-02-22,-0.13825447519647494
2010-02-23,-0.1328982604929857
2010-02-24,-0.1419388209917033
2010-02-25,-0.15502623545698668
2010-02-26,-0.1535632398568253
2010-03-01,-0.13886864977826807
2010-03-02,-0.1376641263265066
2010-03-03,-0.13202794161487497
2010-03-04,-0.1369057370310468
2010-03-05,-0.12421039343318063
2010-03-08,-0.11381271094117851
2010-03-09,-0.11198987542677752
2010-03-10,-0.11154516723253971
2010-03-11,-0.11110774742798857
2010-03-12,-0.1093548659978697
2010-03-15,-0.12187487610993142
2010-03-16,-0.11704521032529014
2010-03-17,-0.10262328728772896
2010-03-18,-0.1018123916370881
2010-03-19,-0.09820255131404065
2010-03-22,-0.11012031989452231
2010-03-23,-0.11828440320932754
2010-03-24,-0.11199188738167087
2010-03-25,-0.11065232176941919
2010-03-26,-0.10263323526421009
2010-03-29,-0.09602670830851467
2010-03-30,-0.09184429996539345
2010-03-31,-0.09663535917979527
2010-04-01,-0.08506020086343247
2010-04-02,-0.08010177793674078
2010-04-06,-0.07077794536352466
